addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ул. Великая, д. 22, стр. 1а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.541926,31.266888,Банкомат ВТБ,,8 (800) 100-24-24,,379480,,,,https://www.vtb.ru/
"ул. Циолковского, д. 57",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.805619,60.612863,Банкомат ВТБ,,8 (800) 100-24-24,,379481,,,,https://www.vtb.ru/
"пр-кт Бумажников, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.779185,50.747834,Банкомат ВТБ,,8 (800) 100-24-24,,379482,,,,https://www.vtb.ru/
"пр-кт Бумажников, д. 44",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.779185,50.747834,Банкомат ВТБ,,8 (800) 100-24-24,,379483,,,,https://www.vtb.ru/
"кв-л 7-й, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.211572,104.091978,Банкомат ВТБ,,8 (800) 100-24-24,,379484,,,,https://www.vtb.ru/
"ул. Клубная, д. 15А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,42.974076,132.408744,Банкомат ВТБ,,8 (800) 100-24-24,,379485,,,,https://www.vtb.ru/
"ул. Гагарина, д. 10",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,42.792665,132.86534,Банкомат ВТБ,,8 (800) 100-24-24,,379486,,,,https://www.vtb.ru/
"ул. Молодежная, д. 107а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.853302,53.295034,Банкомат ВТБ,,8 (800) 100-24-24,,379488,,,,https://www.vtb.ru/
"ул. Баранова, д. 87",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.832935,53.12439,Банкомат ВТБ,,8 (800) 100-24-24,,379489,,,,https://www.vtb.ru/
"пр-кт Мира, д. 43а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.551318,50.049995,Банкомат ВТБ,,8 (800) 100-24-24,,379490,,,,https://www.vtb.ru/
"пр-кт Строителей, д. 6",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.865127,86.628891,Банкомат ВТБ,,8 (800) 100-24-24,,379491,,,,https://www.vtb.ru/
"ул. Советская, д. 93",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.303336,48.345191,Банкомат ВТБ,,8 (800) 100-24-24,,379492,,,,https://www.vtb.ru/
"Центральный р-н, ул. Циолковского, д. 41",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.748939,87.135828,Банкомат ВТБ,,8 (800) 100-24-24,,379493,,,,https://www.vtb.ru/
"Кузнецкий р-н, ул. Ленина, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.768374,87.186439,Банкомат ВТБ,,8 (800) 100-24-24,,379494,,,,https://www.vtb.ru/
"Адлерский р-н, ул. Ленина, д. 113/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,43.447277,39.905312,Банкомат ВТБ,,8 (800) 100-24-24,,379496,,,,https://www.vtb.ru/
"ул. Иванова, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.842337,32.678256,Банкомат ВТБ,,8 (800) 100-24-24,,379498,,,,https://www.vtb.ru/
"пр-кт Ленина, д. 51, лит. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,59.741237,30.090678,Банкомат ВТБ,,8 (800) 100-24-24,,379499,,,,https://www.vtb.ru/
"пр-кт Троицкий, д. 81",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.548261,40.518089,Банкомат ВТБ,,8 (800) 100-24-24,,379500,,,,https://www.vtb.ru/
"пр-кт Троицкий, д. 81",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.548261,40.518089,Банкомат ВТБ,,8 (800) 100-24-24,,379501,,,,https://www.vtb.ru/
"ул. Вашская, д. 8",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.628911,47.88917,Банкомат ВТБ,,8 (800) 100-24-24,,379502,,,,https://www.vtb.ru/
"ул. Большая Тарасовская, вл 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.968277,37.847667,Банкомат ВТБ,,8 (800) 100-24-24,,379503,,,,https://www.vtb.ru/
"ул. Советская, д. 70/2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.248916,43.771068,Банкомат ВТБ,,8 (800) 100-24-24,,379504,,,,https://www.vtb.ru/
"ул. Бессонова, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.740267,55.991713,Банкомат ВТБ,,8 (800) 100-24-24,,379506,,,,https://www.vtb.ru/
"ул. Набережная, д. 19",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.966695,92.381477,Банкомат ВТБ,,8 (800) 100-24-24,,379508,,,,https://www.vtb.ru/
"пр-кт им.газеты ""Красноярский рабочий"", д. 47",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.010005,92.963541,Банкомат ВТБ,,8 (800) 100-24-24,,379509,,,,https://www.vtb.ru/
"ул. Гагарина, д. 16",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.546572,34.994626,Банкомат ВТБ,,8 (800) 100-24-24,,379510,,,,https://www.vtb.ru/
"ул. Лукашевича, д. 3б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.549989,94.706937,Банкомат ВТБ,,8 (800) 100-24-24,,379511,,,,https://www.vtb.ru/
"ул. Бессонова, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.740267,55.991713,Банкомат ВТБ,,8 (800) 100-24-24,,379512,,,,https://www.vtb.ru/
"ул. Ферина, д. 29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.778492,56.132767,Банкомат ВТБ,,8 (800) 100-24-24,,379513,,,,https://www.vtb.ru/
"ул. Радищева, д. 140, корп. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.340754,48.397176,Банкомат ВТБ,,8 (800) 100-24-24,,379514,,,,https://www.vtb.ru/
"ул. Балтийская, д. 16",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.335581,83.684662,Банкомат ВТБ,,8 (800) 100-24-24,,379515,,,,https://www.vtb.ru/
"пр-кт Красноармейский, д. 47А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.335253,83.77541,Банкомат ВТБ,,8 (800) 100-24-24,,379516,,,,https://www.vtb.ru/
"пл. Привокзальная, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.542016,45.999061,Банкомат ВТБ,,8 (800) 100-24-24,,379518,,,,https://www.vtb.ru/
"ул. Балтийская, д. 53",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.334919,83.676488,Банкомат ВТБ,,8 (800) 100-24-24,,379519,,,,https://www.vtb.ru/
"ш. Архангельское, д. 58",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,64.572726,39.817448,Банкомат ВТБ,,8 (800) 100-24-24,,379520,,,,https://www.vtb.ru/
"пр-кт Ленина, д. 68",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.350676,83.775006,Банкомат ВТБ,,8 (800) 100-24-24,,379521,,,,https://www.vtb.ru/
"ул. Лейпунского, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.093232,36.615412,Банкомат ВТБ,,8 (800) 100-24-24,,379522,,,,https://www.vtb.ru/
"пр-кт Тверской, д. 2",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.853031,35.907665,Банкомат ВТБ,,8 (800) 100-24-24,,379523,,,,https://www.vtb.ru/
"ул. Калинина, д. 105А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.137656,47.277821,Банкомат ВТБ,,8 (800) 100-24-24,,379524,,,,https://www.vtb.ru/
"ул. Университетская, д. 32/70",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.136868,47.162469,Банкомат ВТБ,,8 (800) 100-24-24,,379525,,,,https://www.vtb.ru/
"ул. Лукашевича, д. 33",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.007236,73.294406,Банкомат ВТБ,,8 (800) 100-24-24,,379526,,,,https://www.vtb.ru/
"ул. Ключевская, д. 39Б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.822825,107.645076,Банкомат ВТБ,,8 (800) 100-24-24,,379527,,,,https://www.vtb.ru/
"мкр. 110-й, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.777857,107.577379,Банкомат ВТБ,,8 (800) 100-24-24,,379528,,,,https://www.vtb.ru/
"ул. Радиотехническая, д. 5",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.610844,38.474071,Банкомат ВТБ,,8 (800) 100-24-24,,379529,,,,https://www.vtb.ru/
"ул. Правды, д. 17",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.490061,39.955941,Банкомат ВТБ,,8 (800) 100-24-24,,379530,,,,https://www.vtb.ru/
"ул. Вокзальная, д. 2а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,60.655072,60.400231,Банкомат ВТБ,,8 (800) 100-24-24,,379531,,,,https://www.vtb.ru/
"Древлянка р-н, ш. Лососинское, д. 38А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,61.763947,34.305071,Банкомат ВТБ,,8 (800) 100-24-24,,379532,,,,https://www.vtb.ru/
"пр-кт Сибирский, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.913174,73.459643,Банкомат ВТБ,,8 (800) 100-24-24,,379533,,,,https://www.vtb.ru/
"ул. Николаева, д. 52",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.768781,32.013891,Банкомат ВТБ,,8 (800) 100-24-24,,379534,,,,https://www.vtb.ru/
"ул. Октябрьской Революции, д. 42",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,58.476251,41.539772,Банкомат ВТБ,,8 (800) 100-24-24,,379535,,,,https://www.vtb.ru/
"ш. Московское, д. 5а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.631853,39.698232,Банкомат ВТБ,,8 (800) 100-24-24,,379536,,,,https://www.vtb.ru/
"ул. Гагарина, д. 100б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.622971,39.575684,Банкомат ВТБ,,8 (800) 100-24-24,,379537,,,,https://www.vtb.ru/
"ш. Кинешемское, 76",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.739853,41.016774,Банкомат ВТБ,,8 (800) 100-24-24,,379538,,,,https://www.vtb.ru/
"ул. 3-я Дачная, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.576044,45.972515,Банкомат ВТБ,,8 (800) 100-24-24,,379539,,,,https://www.vtb.ru/
"ул. Интернациональная, д. 43",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.992467,73.373458,Банкомат ВТБ,,8 (800) 100-24-24,,379540,,,,https://www.vtb.ru/
"ул. 70 лет Октября, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.985343,73.310846,Банкомат ВТБ,,8 (800) 100-24-24,,379541,,,,https://www.vtb.ru/
"мкр. 22, д. 13",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.507238,103.858219,Банкомат ВТБ,,8 (800) 100-24-24,,379542,,,,https://www.vtb.ru/
"ул. Трнавская, д. 24",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.022697,47.829468,Банкомат ВТБ,,8 (800) 100-24-24,,379543,,,,https://www.vtb.ru/
"ул. Интернациональная, д. 18",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.666775,39.665354,Банкомат ВТБ,,8 (800) 100-24-24,,379544,,,,https://www.vtb.ru/
"ул. Академика Вавилова, д. 1, стр. 39",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.991752,92.910253,Банкомат ВТБ,,8 (800) 100-24-24,,379545,,,,https://www.vtb.ru/
"ул. Пузакова, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.218437,37.623555,Банкомат ВТБ,,8 (800) 100-24-24,,379546,,,,https://www.vtb.ru/
"ул. Интернациональная, д. 18",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.666775,39.665354,Банкомат ВТБ,,8 (800) 100-24-24,,379547,,,,https://www.vtb.ru/
"ул. Туполева, д. 5У",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.63556,39.273401,Банкомат ВТБ,,8 (800) 100-24-24,,379548,,,,https://www.vtb.ru/
"б-р Победы, д. 23б",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.710872,39.159638,Банкомат ВТБ,,8 (800) 100-24-24,,379549,,,,https://www.vtb.ru/
"ул. Юрия Гагарина, д. 45а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.771689,56.077044,Банкомат ВТБ,,8 (800) 100-24-24,,379550,,,,https://www.vtb.ru/
"ул. Юрия Гагарина, д. 45а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.771689,56.077044,Банкомат ВТБ,,8 (800) 100-24-24,,379551,,,,https://www.vtb.ru/
"ул. Школьная, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,42.827607,132.892505,Банкомат ВТБ,,8 (800) 100-24-24,,379552,,,,https://www.vtb.ru/
"пр-кт Мира, д. 61В",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.645415,51.806337,Банкомат ВТБ,,8 (800) 100-24-24,,379554,,,,https://www.vtb.ru/
"б-р Рябикова, д. 32г",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.264285,104.208094,Банкомат ВТБ,,8 (800) 100-24-24,,379555,,,,https://www.vtb.ru/
"ул. Рабочего Штаба, д. 29",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.307118,104.296803,Банкомат ВТБ,,8 (800) 100-24-24,,379556,,,,https://www.vtb.ru/
"ул. Парижской Коммуны, д. 64",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.203092,95.704085,Банкомат ВТБ,,8 (800) 100-24-24,,379557,,,,https://www.vtb.ru/
"пр-кт Маршала Жукова, д. 5/1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.24971,104.353855,Банкомат ВТБ,,8 (800) 100-24-24,,379558,,,,https://www.vtb.ru/
"ул. Волкова, д. 11",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.283725,39.714707,Банкомат ВТБ,,8 (800) 100-24-24,,379559,,,,https://www.vtb.ru/
"ул. Ватутина, д. 59",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.337486,41.317158,Банкомат ВТБ,,8 (800) 100-24-24,,379561,,,,https://www.vtb.ru/
"мкр. Ольминского, д. 17",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.30933,37.873064,Банкомат ВТБ,,8 (800) 100-24-24,,379562,,,,https://www.vtb.ru/
"мкр. Олимпийский, 63",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.307073,37.891262,Банкомат ВТБ,,8 (800) 100-24-24,,379563,,,,https://www.vtb.ru/
"мкр. Лесной, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.322054,37.888396,Банкомат ВТБ,,8 (800) 100-24-24,,379564,,,,https://www.vtb.ru/
"ул. Академическая, д. 12",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,52.234396,104.287937,Банкомат ВТБ,,8 (800) 100-24-24,,379565,,,,https://www.vtb.ru/
"ул. Софийская, д. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.854377,82.974643,Банкомат ВТБ,,8 (800) 100-24-24,,379567,,,,https://www.vtb.ru/
"ул. Планерная, д. 7, корп. 1",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.863358,37.433508,Банкомат ВТБ,,8 (800) 100-24-24,,379568,,,,https://www.vtb.ru/
"пр-кт Гагарина, д. 105А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.235105,43.951486,Банкомат ВТБ,,8 (800) 100-24-24,,379569,,,,https://www.vtb.ru/
"ул. Белинского, д. 36",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,56.310113,43.996374,Банкомат ВТБ,,8 (800) 100-24-24,,379570,,,,https://www.vtb.ru/
"ул. Садовая-Триумфальная, д. 4-10",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.770426,37.599193,Банкомат ВТБ,,8 (800) 100-24-24,,379572,,,,https://www.vtb.ru/
"ул. Пушечная, д. 7/5, стр. 3",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.760942,37.621993,Банкомат ВТБ,,8 (800) 100-24-24,,379573,,,,https://www.vtb.ru/
"ул. Ленина, д. 40",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.145079,38.105196,Банкомат ВТБ,,8 (800) 100-24-24,,379574,,,,https://www.vtb.ru/
"ул. Школьная, д. 17",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.031327,38.391318,Банкомат ВТБ,,8 (800) 100-24-24,,379575,,,,https://www.vtb.ru/
"ул. Кукунина, д. 15",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.011194,38.315797,Банкомат ВТБ,,8 (800) 100-24-24,,379576,,,,https://www.vtb.ru/
"ул. Калинина, д. 14",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.008057,38.304757,Банкомат ВТБ,,8 (800) 100-24-24,,379577,,,,https://www.vtb.ru/
"ул. Бессолова, д. 16",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.969062,38.52806,Банкомат ВТБ,,8 (800) 100-24-24,,379578,,,,https://www.vtb.ru/
"ул. Шухова, д. 26",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.208243,37.669055,Банкомат ВТБ,,8 (800) 100-24-24,,379579,,,,https://www.vtb.ru/
"ул. Бундурина, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,54.350778,38.261593,Банкомат ВТБ,,8 (800) 100-24-24,,379580,,,,https://www.vtb.ru/
"ул. Никитская, д. 47а",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,57.76511,40.964219,Банкомат ВТБ,,8 (800) 100-24-24,,379581,,,,https://www.vtb.ru/
"ул. Баныкина, д. 74",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.510808,49.457107,Банкомат ВТБ,,8 (800) 100-24-24,,379582,,,,https://www.vtb.ru/
"ул. Клары Цеткин, д. 44, корп. А",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.214858,45.053494,Банкомат ВТБ,,8 (800) 100-24-24,,379584,,,,https://www.vtb.ru/
"ул. Антонова, д. 7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.1854,45.064076,Банкомат ВТБ,,8 (800) 100-24-24,,379585,,,,https://www.vtb.ru/
"ул. Базарная, д. 15",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,47.755163,39.930016,Банкомат ВТБ,,8 (800) 100-24-24,,379586,,,,https://www.vtb.ru/
"ул. Беляевская, д. 41",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.719242,55.131927,Банкомат ВТБ,,8 (800) 100-24-24,,379587,,,,https://www.vtb.ru/
"ул. Восточная, д. 42/7",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,51.779339,55.154753,Банкомат ВТБ,,8 (800) 100-24-24,,379588,,,,https://www.vtb.ru/
"ул. 50 лет ВЛКСМ, д. 109",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,44.999421,41.919182,Банкомат ВТБ,,8 (800) 100-24-24,,379589,,,,https://www.vtb.ru/
"ул. Дзержинского, д. 131",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.045145,41.971078,Банкомат ВТБ,,8 (800) 100-24-24,,379590,,,,https://www.vtb.ru/
"ул. Серова, д. 468/5",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,45.033553,42.019093,Банкомат ВТБ,,8 (800) 100-24-24,,379592,,,,https://www.vtb.ru/
"ул. Дыбенко, д. 30",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.207394,50.197912,Банкомат ВТБ,,8 (800) 100-24-24,,379593,,,,https://www.vtb.ru/
"ул. 3-я Фрунзенская, д. 9",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,55.721234,37.576816,Банкомат ВТБ,,8 (800) 100-24-24,,379594,,,,https://www.vtb.ru/
"ул. Водников, д. 28/30",VTB,,,Russia,info@vtb.ru,{'@spider': 'vtb_atm_machines_dac'},,53.181342,50.07646,Банкомат ВТБ,,8 (800) 100-24-24,,379595,,,,https://www.vtb.ru/
